"nm1539666","Gayatri Joshi","1977",NULL
"nm1540244","Vidya Malvade",NULL,NULL
"nm1540404","Max Minghella","1985",NULL
"nm1541136","Alex Rudzinski",NULL,NULL
"nm1541331","Mirai Shida","1993",NULL
"nm1542291","Christopher Carley","1978",NULL
"nm1544319","Katherine Kanter",NULL,NULL
"nm1545967","Ron Birnbach",NULL,NULL
"nm1546686","Alice Lowe","1977",NULL
"nm1547283","Eric Garcia",NULL,NULL
"nm1547579","David Paterson","1966",NULL
"nm1547964","Richard Ayoade","1977",NULL
"nm1549716","Minami Ichikawa",NULL,NULL
"nm1549745","Daryl Isaacs",NULL,NULL
"nm1549853","Morgan Jurgenson",NULL,NULL
"nm1551130","Keke Palmer","1993",NULL
"nm1552771","Laurent Zeitoun",NULL,NULL
"nm1554513","Paul Castro","1975",NULL
"nm1554601","Ezra Edelman",NULL,NULL
"nm1554995","Christian Rubeck","1980",NULL
"nm1556822","Chad Beck",NULL,NULL
"nm1557594","Dan Fogelman",NULL,NULL
"nm1557876","Lajan Joseph",NULL,NULL
"nm1557909","Robert Siegel",NULL,NULL
"nm1557910","Chris Silber","1971",NULL
"nm1558784","Alexis Martin Woodall","1980",NULL
"nm1560274","Shareeka Epps","1989",NULL
"nm1560977","Cary Joji Fukunaga","1977",NULL
"nm1561547","Melinda Page Hamilton","1974",NULL
"nm1566098","Ned Lott",NULL,NULL
"nm1567113","Jessica Chastain","1977",NULL
"nm1568035","Stuart Fenegan",NULL,NULL
"nm1568285","Jean-Dominique Bauby","1952","1997"
"nm1568589","Luing Andrews",NULL,NULL
"nm1569276","Chadwick Boseman","1976","2020"
"nm1574602","Tadeusz Pasternak",NULL,NULL
"nm1577281","Rosalind Wiseman","1969",NULL
"nm1577768","James Bellamy",NULL,NULL
"nm1578335","Michael Arndt","1965",NULL
"nm1580671","Jon S. Baird","1972",NULL
"nm1580954","Elton Brand","1979",NULL
"nm1583196","Vikram Malhotra",NULL,NULL
"nm1583636","Jonathan Safran Foer","1977",NULL
"nm1583671","Vince Locke",NULL,NULL
"nm1584145","Kishori Ballal",NULL,"2020"
"nm1584324","Lili Bordán",NULL,NULL
"nm1587122","Smit Sheth","1994",NULL
"nm1587166","Andrew Simpson","1989",NULL
"nm1587175","Mona Singh","1981",NULL
"nm1588274","Marco Banderas","1967",NULL
"nm1590372","Anna McCleery",NULL,NULL
"nm1590998","Zach Helm","1975",NULL
"nm1591046","Shotaro Suga",NULL,NULL
"nm1591353","Jonny Brugh",NULL,NULL
"nm1595284","Toby Haynes",NULL,NULL
"nm1595340","Xin Lee","1969",NULL
"nm1596350","Nawazuddin Siddiqui","1974",NULL
"nm1597241","Zarah Jane McKenzie","1981",NULL
"nm1599985","Perry Millward","1992",NULL
"nm1600872","Lee Sternthal",NULL,NULL
"nm1601644","Jennifer Lee","1971",NULL
"nm1601882","Phil Johnston","1971",NULL
"nm1605108","Vincent Martella","1992",NULL
"nm1614951","Ahu Türkpençe","1977",NULL
"nm1615036","Erik Hemmendorff",NULL,NULL
"nm1616294","David O. Sacks",NULL,NULL
"nm1618286","Ben Ripley",NULL,NULL
"nm1618423","Sacha Mirzoeff",NULL,NULL
"nm1620490","Moira Buffini","1965",NULL
"nm1620989","Antonio Tarver","1968",NULL
"nm1622973","Amanda Marshall","1978",NULL
"nm1628380","Garon Tsuchiya",NULL,NULL
"nm1630992","Madeline Carroll","1996",NULL
"nm1631269","Chloë Grace Moretz","1997",NULL
"nm1631435","Aimee Teegarden","1989",NULL
"nm1633541","Ranbir Kapoor","1982",NULL
"nm1634261","Shannon Dill",NULL,NULL
"nm1634307","Kieran Fitzgerald",NULL,NULL
"nm1634320","Chris French",NULL,NULL
"nm1634963","Marcus Carl Franklin",NULL,NULL
"nm1635244","Susan Kelechi Watson","1981",NULL
"nm1638294","Eugene Simon","1992",NULL
"nm1638619","Jon Croker",NULL,NULL
"nm1638748","Brian Gray","1980",NULL
"nm1639578","Emanuel Michael",NULL,NULL
"nm1643748","Eric S. Calderon","1971",NULL
"nm1644613","Chi-long To",NULL,NULL
"nm1645962","Russell Barnes",NULL,NULL
"nm1646322","Paddy McDonald",NULL,NULL
"nm1646381","Steve Samuels",NULL,NULL
"nm1646563","Sung-bo Shim",NULL,NULL
"nm1648520","Katie Leung","1987",NULL
"nm1651942","Karen Rosenfelt",NULL,NULL
"nm1652433","Michael Zegen",NULL,NULL
"nm1652584","Ian Dimerman",NULL,NULL
"nm1653753","Paul King",NULL,NULL
"nm1656308","Carl Lund",NULL,NULL
"nm1656402","Phil Churchward","1978",NULL
"nm1656532","Larry Spagnola",NULL,NULL
"nm1658935","Jack Huston","1982",NULL
"nm1659141","Prabhas","1979",NULL
"nm1659221","Sebastian Stan","1982",NULL
"nm1659505","David Leveaux","1957",NULL
"nm1659547","Carey Mulligan","1985",NULL
"nm1660846","Denise Nolan Cascino",NULL,NULL
"nm1661186","Peter Straughan",NULL,NULL
"nm1662011","Morjana Alaoui","1983",NULL
"nm1662196","Fred Phelps","1929","2014"
"nm1662644","Antje Traue","1981",NULL
"nm1663205","Sharlto Copley","1973",NULL
"nm1663573","Kierston Wareing","1976",NULL
"nm1664289","Jessica Meier",NULL,NULL
"nm1665973","Wil Haygood","1954",NULL
"nm1666018","Anthony Swofford","1970",NULL
"nm1666083","Eneko Lizarraga",NULL,NULL
"nm1669383","James Bradley",NULL,NULL
"nm1670029","Rupert Friend","1981",NULL
"nm1670886","Travis Van Winkle","1982",NULL
"nm1671512","Anamaria Marinca","1978",NULL
"nm1672013","Barbara Kymlicka",NULL,NULL
"nm1672161","Khaled Hosseini","1965",NULL
"nm1672425","Will Reiser",NULL,NULL
"nm1674464","Erin Dilly","1972",NULL
"nm1674617","Andri Snær Magnason","1973",NULL
"nm1674631","Yann Martel","1963",NULL
"nm1675786","Soha Ali Khan","1978",NULL
"nm1676089","Will Clarke",NULL,NULL
"nm1676193","Lee Child","1954",NULL
"nm1676221","Andy Samberg","1978",NULL
"nm1676649","Nate Parker","1979",NULL
"nm1676793","Mark Boal","1973",NULL
"nm1678063","Estelle","1980",NULL
"nm1678557","Ashraf Barhom","1979",NULL
"nm1679561","Sara Bareilles","1979",NULL
"nm1679669","Rosemarie DeWitt","1971",NULL
"nm1679778","Sylvia Hoeks","1983",NULL
"nm1680438","Chris Westendorp",NULL,NULL
"nm1680555","Clara Markowicz",NULL,NULL
"nm1682433","Barack Obama","1961",NULL
"nm1682832","Luke Macfarlane","1980",NULL
"nm1684794","Philip Smith",NULL,NULL
"nm1686536","Sarah Power","1985",NULL
"nm1692290","Mike Larocca",NULL,NULL
"nm1693019","Laura Vasiliu","1976",NULL
"nm1693432","Jan Cornet","1982",NULL
"nm1696098","Dany Garcia","1968",NULL
"nm1698571","Evan Goldberg",NULL,NULL
"nm1699911","Sukru Avsar",NULL,NULL
"nm1701024","Nadine Labaki","1974",NULL
"nm1705720","Tessa Mitchell",NULL,NULL
"nm1706767","Jonah Hill","1983",NULL
"nm1706954","Peter Schneider","1975",NULL
"nm1707307","Gerald Clarke",NULL,NULL
"nm1709475","Kate Norrish",NULL,NULL
"nm1709820","Scooter Tidwell",NULL,NULL
"nm1710309","Emory Cohen","1990",NULL
"nm1711876","Richard Wilk",NULL,NULL
"nm1713258","Meghan O'Hara",NULL,NULL
"nm1715648","Richard Hutton",NULL,NULL
"nm1716636","Marielle Heller","1979",NULL
"nm1716913","Richard Kuklinski","1935","2006"
"nm1717183","Samuel Roukin","1980",NULL
"nm1719678","Mark Musto",NULL,NULL
"nm1720028","Amber Heard","1986",NULL
"nm1720541","David Slade","1969",NULL
"nm1720853","Ann Howard Creel",NULL,NULL
"nm1720878","Mike Maples",NULL,NULL
"nm1721077","Scott Heim","1966",NULL
"nm1722281","Deborah Curtis","1956",NULL
"nm1722914","Torrey DeVitto","1984",NULL
"nm1723225","Nishikant Kamat","1970","2020"
"nm1724319","Sebastian Maniscalco","1973",NULL
"nm1724838","Lacey Turner","1988",NULL
"nm1725322","Meghan Heffern","1983",NULL
"nm1725848","Joe Anderson","1982",NULL
"nm1727304","Domhnall Gleeson","1983",NULL
"nm1727825","Tony Revolori","1996",NULL
"nm1729294","Luke Davies","1962",NULL
"nm1729347","Mike Kubat",NULL,NULL
"nm1729428","Gary Whitta",NULL,NULL
"nm1730221","Reid Carolin","1982",NULL
"nm1730662","Matthew Ireland Beans",NULL,NULL
"nm1731154","Farhad Safinia","1975",NULL
"nm1732975","Niall MacCormick",NULL,NULL
"nm1732981","Martin McDonagh","1970",NULL
"nm1733301","Dave Gibbons","1949",NULL
"nm1735089","April Gaede",NULL,NULL
"nm1735090","Lamb Gaede","1992",NULL
"nm1735091","Lynx Gaede","1992",NULL
"nm1735332","Özge Özberk","1976",NULL
"nm1737008","Aron Ralston","1975",NULL
"nm1738584","Allie Mickelson",NULL,NULL
"nm1738737","Yukito Kishiro","1967",NULL
"nm1740772","Christopher Buckley","1952",NULL
"nm1741002","Matt Smith","1982",NULL
"nm1742427","Michaël R. Roskam","1972",NULL
"nm1743609","Dan Sioui",NULL,NULL
"nm1745736","Paula Patton","1975",NULL
"nm1746358","Robert Paterson",NULL,NULL
"nm1747013","Adam Levine","1979",NULL
"nm1749112","Vincent Paronnaud","1970",NULL
"nm1749221","Nina Jacobson",NULL,NULL
"nm1750312","Arianne Sutner",NULL,NULL
"nm1751762","Kelly Duane",NULL,NULL
"nm1754070","Hannah Endicott-Douglas","1994",NULL
"nm1754430","Yavar Abbas",NULL,NULL
"nm1754499","Cecelia Ahern","1981",NULL
"nm1754526","Tom Junod","1958",NULL
"nm1755470","Ido Ostrowsky",NULL,NULL
"nm1755986","Christopher Ford",NULL,NULL
"nm1756674","Jamie Parker","1979",NULL
"nm1757233","Brooke Ellison",NULL,NULL
"nm1757234","Jean Ellison",NULL,NULL
"nm1757754","Fred Berger","1981",NULL
"nm1759557","Murat Serezli","1969",NULL
"nm1761420","Brigham Taylor",NULL,NULL
"nm1761759","Joseph Kornbrodt",NULL,NULL
"nm1764916","Mark O'Donnell","1954","2012"
"nm1767218","Lee Toland Krieger",NULL,NULL
"nm1768277","Pnenah Goldstein",NULL,NULL
"nm1771404","Flora Fernandez-Marengo",NULL,NULL
"nm1775091","Danai Gurira","1978",NULL
"nm1778479","Eugene Hutz","1972",NULL
"nm1778890","Indraneil Sengupta","1974",NULL
"nm1779870","Brit Marling","1982",NULL
"nm1779951","Helen Edmundson",NULL,NULL
"nm1780037","Céline Sciamma","1980",NULL
"nm1780039","Nick Shumaker","1979",NULL
"nm1782299","Imogen Poots","1989",NULL
"nm1783265","Tim Miller","1964",NULL
"nm1784831","Lije Sarki","1977",NULL
"nm1785339","Rami Malek","1981",NULL
"nm1785575","Jaime Winstone","1985",NULL
"nm1785868","Borga Dorter",NULL,NULL
"nm1789514","Tom Bleecker",NULL,NULL
"nm1789517","Patrick Carr",NULL,NULL
"nm1789985","Jon Daly",NULL,NULL
"nm1790970","Jessica Williams","1989",NULL
"nm1791910","Bill Parker","1911","1963"
"nm1793079","Fede Alvarez","1978",NULL
"nm1793993","Christopher Priest","1943",NULL
"nm1796730","Xolani Mali",NULL,NULL
"nm1797214","Suzuka Ohgo","1993",NULL
"nm1797430","Jael Phelps",NULL,NULL
"nm1797515","Dick Proenneke","1916","2003"
"nm1799038","Vidya Balan","1979",NULL
"nm1799384","Isabella Cocuzza",NULL,NULL
"nm1800116","Wendy Ishii",NULL,NULL
"nm1801058","Megan Phelps-Roper","1986",NULL
"nm1801059","Rebekah Phelps-Roper",NULL,NULL
"nm1801060","Shirley Phelps-Roper","1957",NULL
"nm1802209","Nick Kroll","1978",NULL
"nm1802251","Michele Mulroney",NULL,NULL
"nm1802814","Tom Root",NULL,NULL
"nm1802857","Josh Singer",NULL,NULL
"nm1803036","C. Robert Cargill","1975",NULL
"nm1803552","Matthew Senreich","1974",NULL
"nm1804553","Martin Desmond Roe",NULL,NULL
"nm1812656","Luke Evans","1979",NULL
"nm1813221","Gugu Mbatha-Raw","1983",NULL
"nm1813984","Todd Eckert","1967",NULL
"nm1816331","Tyrone Parsons",NULL,NULL
"nm1816775","Gregg Weiner",NULL,NULL
"nm1818040","Matt Engstrom",NULL,NULL
"nm1818154","Leo Chu",NULL,NULL
"nm1818216","Payman Maadi","1970",NULL
"nm1818327","Yves Darondeau",NULL,NULL
"nm1818397","Christophe Lioud",NULL,NULL
"nm1820873","Todd Waterman",NULL,NULL
"nm1821635","Sanjeev Dutta",NULL,NULL
"nm1821791","Asin Thottumkal","1985",NULL
"nm1822659","Nat Wolff","1994",NULL
"nm1824726","Bob Swerer Jr.",NULL,NULL
"nm1825214","John Mulaney",NULL,NULL
"nm1825373","Bob Swerer Sr.",NULL,NULL
"nm1827469","Tara Lynne Barr","1993",NULL
"nm1829549","Karen Lewis",NULL,NULL
"nm1829616","Andy Wells",NULL,NULL
"nm1830683","Sam Keith",NULL,NULL
"nm1832249","Ufuk Bayraktar","1981",NULL
"nm1832415","Jan Braren",NULL,NULL
"nm1832584","Mario Casas","1986",NULL
"nm1835523","Adam Nagaitis",NULL,NULL
"nm1837748","Josh Boone","1979",NULL
"nm1838836","J.J. Johnson",NULL,NULL
"nm1841035","Steven Millhauser","1943",NULL
"nm1841201","Emmanuel Priou",NULL,NULL
"nm1842974","Alex Wolff","1997",NULL
"nm1847099","Bridgit Mendler","1992",NULL
"nm1847117","Janelle Monáe","1985",NULL
"nm1847952","Elo Rodriquez",NULL,NULL
"nm1847965","Suphachai Sittiaumponpan",NULL,NULL
"nm1848205","Susan Montford",NULL,NULL
"nm1848588","Khaled Mouzanar",NULL,NULL
"nm1852583","Asher Goldstein",NULL,NULL
"nm1853544","Pierre Coffin","1967",NULL
"nm1854069","Bryan Lee O'Malley","1979",NULL
"nm1854539","Cheo Hodari Coker",NULL,NULL
"nm1856097","Yeo-jeong Jo","1981",NULL
"nm1856708","Serdar Dönmez",NULL,NULL
"nm1857184","Erik Howsam",NULL,NULL
"nm1858656","Peter Chernin","1951",NULL
"nm1862167","Joshua Senter","1979",NULL
"nm1865755","David Lindsay-Abaire","1969",NULL
"nm1866268","Ian Jones-Quartey","1984",NULL
"nm1867674","Jo Nesbø","1960",NULL
"nm1867717","Abhay Deol","1976",NULL
"nm1868917","Alessandro Carloni",NULL,NULL
"nm1869101","Ana de Armas","1988",NULL
"nm1869756","Yu-mi Jung","1983",NULL
"nm1871564","Shital Bhatia",NULL,NULL
"nm1872664","Mark L. Smith",NULL,NULL
"nm1875238","Jessica Barden","1992",NULL
"nm1875979","Audrey Niffenegger","1963",NULL
"nm1877129","James Garvin",NULL,NULL
"nm1878845","Ben Browning",NULL,NULL
"nm1880888","Olivia Thirlby","1986",NULL
"nm1883440","Steve Talley","1981",NULL
"nm1885766","Dan Janvey",NULL,NULL
"nm1886602","Miles Teller","1987",NULL
"nm1886653","Michael Gottwald",NULL,NULL
"nm1888091","Elizabeth Chai Vasarhelyi",NULL,NULL
"nm1889381","Attila Szász","1972",NULL
"nm1889450","Riva Marker",NULL,NULL
"nm1889973","Charles Baker","1971",NULL
"nm1890784","Michelle Dockery","1981",NULL
"nm1890845","Sean Anders",NULL,NULL
"nm1890990","Yûto Nakano",NULL,NULL
"nm1894655","John Hodgman","1971",NULL
"nm1894768","Giles Foden",NULL,NULL
"nm1896045","Daniel Eric Gold","1975",NULL
"nm1897007","Takuya Ishida","1987",NULL
"nm1897957","Russell Gewirtz",NULL,NULL
"nm1898234","John Morris",NULL,NULL
"nm1899688","Emilie Georges",NULL,NULL
"nm1901220","Sarah Burns",NULL,NULL
"nm1902766","Donny Alamsyah","1978",NULL
"nm1904886","Mia Stallard","1996",NULL
"nm1905310","Jeff Zimbalist","1978",NULL
"nm1909076","Jonas Nay","1990",NULL
"nm1909661","Nimrat Kaur",NULL,NULL
"nm1910255","Dylan Minnette","1996",NULL
"nm1911103","David Ellison","1983",NULL
"nm1911579","Emma Pildes",NULL,NULL
"nm1912955","Jeremy Carver",NULL,NULL
"nm1913110","Siubhan Harrison",NULL,NULL
"nm1913625","Parambrata Chattopadhyay","1980",NULL
"nm1913734","Rooney Mara","1985",NULL
"nm1916835","Michael Schwartz",NULL,NULL
"nm1918877","Dean Craig","1974",NULL
"nm1921680","Steve Englehart","1947",NULL
"nm1924867","Nate Bolotin",NULL,NULL
"nm1925239","Jack O'Connell","1990",NULL
"nm1926499","Gook-hwan Jeon",NULL,NULL
"nm1927307","Curtis Clark",NULL,NULL
"nm1930518","Olivier Treiner",NULL,NULL
"nm1935086","Tessa Thompson","1983",NULL
"nm1936207","Steve Marlton",NULL,NULL
"nm1937314","Kôhei Kiyasu","1975",NULL
"nm1937349","Shi-hoo Kim","1988",NULL
"nm1937760","Ritesh Shah",NULL,NULL
"nm1939381","Martin Sixsmith",NULL,NULL
"nm1939604","Katie Swinden",NULL,NULL
"nm1940263","Steve Matzkin",NULL,NULL
"nm1940449","Andrew Garfield","1983",NULL
"nm1941029","Seo-kyeong Jeong",NULL,NULL
"nm1941432","Akira Nishimura",NULL,NULL
"nm1941858","Paddy Wivell",NULL,NULL
"nm1942458","Catinca Untaru","1997",NULL
"nm1942997","Fabien Nury",NULL,NULL
"nm1944254","Imani Hakim","1993",NULL
"nm1946193","Jamie Dornan","1982",NULL
"nm1946954","Alexis Bloom",NULL,NULL
"nm1948790","Aaron Cohen",NULL,NULL
"nm1950086","Greta Gerwig","1983",NULL
"nm1952250","Erin Gruwell","1969",NULL
"nm1954240","Teresa Palmer","1986",NULL
"nm1955257","Lars Eidinger","1976",NULL
"nm1956691","Jamie Linden",NULL,NULL
"nm1959505","Diablo Cody","1978",NULL
"nm1961459","Tamannaah Bhatia","1989",NULL
"nm1963091","Evan Ross","1988",NULL
"nm1963288","Joe Robert Cole",NULL,NULL
"nm1964055","Scott Prisand",NULL,NULL
"nm1965828","Neil Kopp",NULL,NULL
"nm1967575","Dana Ginsburg","1957",NULL
"nm1970851","Jorge-Yamam Serrano",NULL,NULL
"nm1973308","Álvaro Augustin",NULL,NULL
"nm1975228","Nick Krause","1992",NULL
"nm1975647","Vera Carlisle Anderson",NULL,NULL
"nm1976690","C.L. Batten",NULL,NULL
"nm1977355","Nathan Greno","1975",NULL
"nm1978402","Jung-woo Ha","1978",NULL
"nm1979137","Warren Ellis","1968",NULL
"nm1980534","Abby Craden",NULL,NULL
"nm1981261","John Green","1977",NULL
"nm1981893","Riz Ahmed","1982",NULL
"nm1985343","John Carlin","1956",NULL
"nm1985741","George Crile","1945","2006"
"nm1985859","Mia Wasikowska","1989",NULL
"nm1987578","Lynette Howell Taylor","1979",NULL
"nm1989536","Marc Webb","1974",NULL
"nm1994243","Scott Z. Burns",NULL,NULL
"nm1995953","Katie A. Keane",NULL,NULL
"nm1996352","Matthew Michael Carnahan",NULL,NULL
"nm2000904","Anna Van Hooft",NULL,NULL
"nm2002649","Dave Franco","1985",NULL
"nm2007163","Michaela Dietz","1982",NULL
"nm2008007","Seishi Minakami",NULL,NULL
"nm2008013","Hugh Walsh",NULL,NULL
"nm2008067","Galder Gaztelu-Urrutia",NULL,NULL
"nm2011816","Tae-hun Lee",NULL,NULL
"nm2011932","Anushka Shetty","1981",NULL
"nm2015238","Tatiana Kelly",NULL,NULL
"nm2015758","David Ignatius",NULL,NULL
"nm2017943","Hayley Atwell","1982",NULL
"nm2018237","Taylor Kitsch","1981",NULL
"nm2020015","Ege Tanman",NULL,NULL
"nm2020146","Daniella Kertesz","1989",NULL
"nm2021516","Jake Szymanski",NULL,NULL
"nm2022341","Chris Bergoch",NULL,NULL
"nm2022382","Abdel Raouf Dafri",NULL,NULL
"nm2023050","Darren Criss","1987",NULL
"nm2023672","Dakota Goyo","1999",NULL
"nm2028188","Nigel Henbest",NULL,NULL
"nm2030456","Richard Lindheim",NULL,NULL
"nm2030779","Moises Arias","1994",NULL
"nm2032150","Emily Baldoni","1984",NULL
"nm2032193","Miyavi","1981",NULL
"nm2035069","Simon Kelton","1966",NULL
"nm2038481","Laurence Becsey",NULL,NULL
"nm2038534","Brad Baruh",NULL,NULL
"nm2038610","Ewa Puszczynska",NULL,NULL
"nm2041481","Barbara Gangi",NULL,NULL
"nm2042791","Shibani Bathija",NULL,NULL
"nm2043234","Khalid Abdalla","1980",NULL
"nm2044770","Devin Brochu",NULL,NULL
"nm2046691","Irandhir Santos","1978",NULL
"nm2052567","Jae Head","1996",NULL
"nm2053216","Eric Johnson",NULL,NULL
"nm2057149","C. Gaby Mitchell",NULL,NULL
"nm2057242","Brandi Harkonen",NULL,NULL
"nm2057405","Nobuaki Minegishi",NULL,NULL
"nm2057859","Andrea Riseborough","1981",NULL
"nm2058180","Teena Booth",NULL,NULL
"nm2058563","Ayami Kakiuchi","1989",NULL
"nm2063290","Anna Foglietta","1979",NULL
"nm2070427","Tom Mison","1982",NULL
"nm2072818","Céline Sallette","1980",NULL
"nm2078278","Kimio Kataoka",NULL,NULL
"nm2080328","Kelsey Asbille","1991",NULL
"nm2081046","Derek Connolly",NULL,NULL
"nm2082813","Zach Lewis",NULL,NULL
"nm2083546","Sarita Patil",NULL,NULL
"nm2085629","Dana Fuchs","1976",NULL
"nm2085856","Aamir Bashir",NULL,NULL
"nm2089090","Seamus Davey-Fitzpatrick","1998",NULL
"nm2090206","Freedom Writers",NULL,NULL
"nm2090987","Valerie Tripp",NULL,NULL
"nm2091799","Bridget O'Connor","1961","2010"
"nm2092839","Mark Millar","1969",NULL
"nm2094392","Ernest Cline",NULL,NULL
"nm2095560","Rodrigo Teixeira",NULL,NULL
"nm2096617","Iain Canning",NULL,NULL
"nm2097733","Shin'ichirô Inoue",NULL,NULL
"nm2098196","Victor Moyers",NULL,NULL
"nm2100078","Thomas Tull",NULL,NULL
"nm2101751","Anvita Dutt",NULL,NULL
"nm2102798","George Fisher","1969",NULL
"nm2104063","Eric Heisserer","1970",NULL
"nm2105255","Sarah Roemer","1984",NULL
"nm2105585","Tobias Lindholm","1977",NULL
"nm2110175","Joey McFarland",NULL,NULL
"nm2110485","Manish Dayal","1983",NULL
"nm2111006","Keith Rodger",NULL,NULL
"nm2111748","Li Sun","1982",NULL
"nm2111875","Iris Yamashita",NULL,NULL
"nm2113368","Carol Dexter",NULL,NULL
"nm2113666","Jack Thorne","1978",NULL
"nm2114730","Mark Heyman",NULL,NULL
"nm2114889","Steve Danielsen",NULL,NULL
"nm2117474","Claire-Louise Cordwell",NULL,NULL
"nm2119781","Xiaoming Huang","1977",NULL
"nm2122478","Duke Johnson","1979",NULL
"nm2123941","Carter Logan",NULL,NULL
"nm2124061","Cory Helms",NULL,NULL
"nm2124742","Stephen P. Lindsey",NULL,NULL
"nm2125212","Marty Bowen",NULL,NULL
"nm2125623","Bridget Regan","1982",NULL
"nm2127512","Dooho Choi",NULL,NULL
"nm2128238","Sonam Kapoor","1985",NULL
"nm2128400","Aaron Covington",NULL,NULL
"nm2129264","John Heilemann","1966",NULL
"nm2129938","Thomas Turgoose","1992",NULL
"nm2130108","Bob Persichetti",NULL,NULL
"nm2133655","Chris Sparling",NULL,NULL
"nm2134474","Vikas Bahl","1971",NULL
"nm2137485","Oliver De Caigny","1983",NULL
"nm2140186","Rodo Sayagues",NULL,NULL
"nm2140746","Nicole Rocklin","1979",NULL
"nm2143282","Lupita Nyong'o","1983",NULL
"nm2143630","Tony Allen",NULL,NULL
"nm2144007","Kangana Ranaut","1987",NULL
"nm2146668","Keiko Niwa",NULL,NULL
"nm2146818","Norbert Köbli","1977",NULL
"nm2149083","Dan Keston",NULL,NULL
"nm2153088","Gareth Evans",NULL,NULL
"nm2155757","Josh Cooley",NULL,NULL
"nm2156926","David Anselmo","1979",NULL
"nm2158772","Jeff Nichols","1978",NULL
"nm2159926","Jake Johnson","1978",NULL
"nm2163239","Griffin Cork",NULL,NULL
"nm2167445","Gethin Anthony","1983",NULL
"nm2169088","Eric D. Wilkinson",NULL,NULL
"nm2171515","Space Invader",NULL,NULL
"nm2176283","Liz Hannah","1985",NULL
"nm2177933","Melanie Vallejo","1979",NULL
"nm2184529","Chie Kobayashi",NULL,NULL
"nm2185000","Jennifer Nettles","1974",NULL
"nm2185250","Dimitri Rassam",NULL,NULL
"nm2185413","Man of Action",NULL,NULL
"nm2186596","Adam Sidman",NULL,NULL
"nm2190010","David Tillman",NULL,NULL
"nm2191784","Ted Haggard","1956",NULL
"nm2196268","James Michael Pratt",NULL,NULL
"nm2196364","Yousef Al-Khattab","1968",NULL
"nm2197298","Katrina Bowden","1988",NULL
"nm2198489","Frédéric Junqua",NULL,NULL
"nm2198689","Richard Harries","1936",NULL
"nm2199632","Rudy Youngblood","1982",NULL
"nm2199664","Dalia Hernández","1985",NULL
"nm2200708","Brian Oakes",NULL,NULL
"nm2201245","James Sallis","1944",NULL
"nm2201555","Aubrey Plaza","1984",NULL
"nm2204730","Jamie Pachino",NULL,NULL
"nm2205151","Latif Yahia",NULL,NULL
"nm2205351","Sebastian Bear-McClard",NULL,NULL
"nm2207222","Scott Eastwood","1986",NULL
"nm2210071","Don Sikorski",NULL,NULL
"nm2214628","Melissa Bernstein",NULL,NULL
"nm2214893","Melisa Wallack",NULL,NULL
"nm2216463","Robert Ogden Barnum",NULL,NULL
"nm2218894","Kagiso Kuypers",NULL,NULL
"nm2221807","Adam Kolbrenner",NULL,NULL
"nm2222628","Wayne Marc Godfrey","1981",NULL
"nm2225369","Jennifer Lawrence","1990",NULL
"nm2225545","Tommy Caldwell",NULL,NULL
"nm2226022","Robin Berry",NULL,NULL
"nm2227000","Harry Hadden-Paton","1981",NULL
"nm2227704","Meredith Scardino",NULL,NULL
"nm2228329","Paul Brennan",NULL,NULL
"nm2228380","Nicole Pusateri",NULL,NULL
"nm2229304","Alan Siegel",NULL,NULL
"nm2235721","Ruth Wilson","1982",NULL
"nm2239702","Katherine Waterston","1980",NULL
"nm2240346","Kodi Smit-McPhee","1996",NULL
"nm2240551","Elizabeth A. Bell",NULL,NULL
"nm2241067","Lynn Varley","1958",NULL
"nm2244205","Léa Seydoux","1985",NULL
"nm2244980","Karl Gajdusek","1968",NULL
"nm2245001","Yea-young Kwon",NULL,NULL
"nm2250256","Jordan Wynn",NULL,NULL
"nm2252124","Dan Farah","1979",NULL
"nm2253071","Charlie Tahan","1998",NULL
"nm2253821","Adeel Akhtar",NULL,NULL
"nm2254846","Ian Martin",NULL,NULL
"nm2257207","Daniel Kaluuya","1989",NULL
"nm2260417","Raymond Pak-Ming Wong","1946",NULL
"nm2260851","Bill Raden",NULL,NULL
"nm2261214","Jeff Culotta",NULL,NULL
"nm2262509","Steven Rales",NULL,NULL
"nm2264184","Elissa Knight","1975",NULL
"nm2265834","Roger Príncep","1998",NULL
"nm2270979","Nicole Perlman","1981",NULL
"nm2271261","Jason Cope",NULL,NULL
"nm2271939","Brian Kavanaugh-Jones",NULL,NULL
"nm2272408","Ned Vizzini","1981","2013"
"nm2272995","Paul Parmar",NULL,NULL
"nm2273482","Chelsea Barnard",NULL,NULL
"nm2274042","Marc-Antoine Robert",NULL,NULL
"nm2275877","Xavier Rigault",NULL,NULL
"nm2276041","Ross Wilson",NULL,NULL
"nm2277035","Lindsey Douglas",NULL,NULL
"nm2277597","Chul-hyun Baek",NULL,NULL
"nm2277869","Marjane Satrapi","1969",NULL
"nm2280850","Shane Morris",NULL,NULL
"nm2281292","Rana Daggubati","1984",NULL
"nm2283188","Kevin Rundle",NULL,NULL
"nm2284377","Allison Schroeder",NULL,NULL
"nm2284484","Gareth Edwards","1975",NULL
"nm2286442","David Ebershoff","1969",NULL
"nm2287444","Joss Crowley",NULL,NULL
"nm2292404","John Sergeant",NULL,NULL
"nm2292548","William DeMeritt",NULL,NULL
"nm2295691","Markus Zusak",NULL,NULL
"nm2295810","Jessie Henderson",NULL,NULL
